latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-73.89206,2.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°F),rain_sum (mm),precipitation_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h)
2013-09-22,63,64.3,19.00,19.00,0.00,7.0,11.6
2013-09-23,0,56.6,0.00,0.00,0.00,0.0,9.4
2013-09-24,0,57.4,0.00,0.00,0.00,0.0,7.9
2013-09-25,3,59.9,0.00,0.00,0.00,0.0,8.1
2013-09-26,51,60.8,0.10,0.10,0.00,1.0,7.3
2013-09-27,3,59.6,0.00,0.00,0.00,0.0,6.3
2013-09-28,3,62.8,0.00,0.00,0.00,0.0,7.1
2013-09-29,3,60.9,0.00,0.00,0.00,0.0,4.7
2013-09-30,3,60.6,0.00,0.00,0.00,0.0,4.7
2013-10-01,2,65.2,0.00,0.00,0.00,0.0,6.0
2013-10-02,0,68.6,0.00,0.00,0.00,0.0,9.3
2013-10-03,3,67.8,0.00,0.00,0.00,0.0,5.6
2013-10-04,3,71.1,0.00,0.00,0.00,0.0,6.3
2013-10-05,3,68.8,0.00,0.00,0.00,0.0,6.5
2013-10-06,51,67.9,0.10,0.10,0.00,1.0,10.9
2013-10-07,63,67.3,11.60,11.60,0.00,8.0,17.7
2013-10-08,3,59.6,0.00,0.00,0.00,0.0,9.0
2013-10-09,3,57.8,0.00,0.00,0.00,0.0,12.0
2013-10-10,63,56.4,19.10,19.10,0.00,17.0,13.4
2013-10-11,63,61.5,12.20,12.20,0.00,10.0,13.1
2013-10-12,3,61.9,0.00,0.00,0.00,0.0,13.3
2013-10-13,3,58.6,0.00,0.00,0.00,0.0,12.7
2013-10-14,3,56.8,0.00,0.00,0.00,0.0,6.3
2013-10-15,3,57.9,0.00,0.00,0.00,0.0,5.9
2013-10-16,51,59.7,0.20,0.20,0.00,1.0,4.9
2013-10-17,53,63.4,0.70,0.70,0.00,2.0,9.0
2013-10-18,51,60.7,0.30,0.30,0.00,2.0,12.1
2013-10-19,53,55.8,1.00,1.00,0.00,2.0,9.3
2013-10-20,2,54.5,0.00,0.00,0.00,0.0,11.5
2013-10-21,0,53.4,0.00,0.00,0.00,0.0,9.8
2013-10-22,3,55.3,0.00,0.00,0.00,0.0,9.0
2013-10-23,3,48.6,0.00,0.00,0.00,0.0,9.0
2013-10-24,1,46.3,0.00,0.00,0.00,0.0,13.4
2013-10-25,3,44.8,0.00,0.00,0.00,0.0,14.1
2013-10-26,3,45.0,0.00,0.00,0.00,0.0,14.1
2013-10-27,3,49.8,0.00,0.00,0.00,0.0,11.1
2013-10-28,3,47.8,0.00,0.00,0.00,0.0,10.5
2013-10-29,3,47.4,0.00,0.00,0.00,0.0,7.2
2013-10-30,3,53.1,0.00,0.00,0.00,0.0,6.4
2013-10-31,53,58.1,1.20,1.20,0.00,3.0,12.3
2013-11-01,53,63.6,1.90,1.90,0.00,6.0,18.4
2013-11-02,3,56.7,0.00,0.00,0.00,0.0,5.9
2013-11-03,3,46.5,0.00,0.00,0.00,0.0,11.4
2013-11-04,3,39.2,0.00,0.00,0.00,0.0,10.6
2013-11-05,3,45.7,0.00,0.00,0.00,0.0,6.8
2013-11-06,3,51.1,0.00,0.00,0.00,0.0,8.7
2013-11-07,53,53.2,2.70,2.70,0.00,6.0,11.7
2013-11-08,3,43.3,0.00,0.00,0.00,0.0,15.3
2013-11-09,3,41.4,0.00,0.00,0.00,0.0,8.5
2013-11-10,2,46.8,0.00,0.00,0.00,0.0,18.4
2013-11-11,3,45.4,0.00,0.00,0.00,0.0,12.3
2013-11-12,71,39.8,1.60,2.10,0.42,6.0,13.9
2013-11-13,0,32.7,0.00,0.00,0.00,0.0,11.5
2013-11-14,2,38.6,0.00,0.00,0.00,0.0,11.8
2013-11-15,3,41.9,0.00,0.00,0.00,0.0,8.6
2013-11-16,51,45.5,0.80,0.80,0.00,3.0,5.8
2013-11-17,3,53.4,0.00,0.00,0.00,0.0,7.7
2013-11-18,63,57.8,7.10,7.10,0.00,3.0,14.9
2013-11-19,3,43.0,0.00,0.00,0.00,0.0,16.3
2013-11-20,3,35.4,0.00,0.00,0.00,0.0,10.7
2013-11-21,3,38.7,0.00,0.00,0.00,0.0,7.8
2013-11-22,53,48.4,2.10,2.10,0.00,5.0,7.7
2013-11-23,3,42.9,0.00,0.00,0.00,0.0,14.8
2013-11-24,71,27.4,0.00,0.00,0.14,0.0,22.7
2013-11-25,3,27.9,0.00,0.00,0.00,0.0,14.1
2013-11-26,61,34.9,8.00,8.00,0.00,9.0,10.5
2013-11-27,65,46.4,58.40,58.40,0.00,21.0,17.8
2013-11-28,3,31.2,0.00,0.00,0.00,0.0,15.8
2013-11-29,3,31.1,0.00,0.00,0.00,0.0,6.6
2013-11-30,3,29.8,0.00,0.00,0.00,0.0,6.8
2013-12-01,3,38.2,0.00,0.00,0.00,0.0,5.0
2013-12-02,3,38.6,0.00,0.00,0.00,0.0,5.4
2013-12-03,3,39.1,0.00,0.00,0.00,0.0,5.2
2013-12-04,3,41.1,0.00,0.00,0.00,0.0,4.6
2013-12-05,3,50.9,0.00,0.00,0.00,0.0,6.0
2013-12-06,63,48.0,16.80,16.80,0.00,19.0,11.1
2013-12-07,63,36.2,8.50,8.50,0.00,6.0,10.7
2013-12-08,73,29.9,0.10,3.20,2.17,10.0,9.2
2013-12-09,73,37.0,6.40,8.10,1.19,14.0,11.6
2013-12-10,75,31.3,0.00,6.20,4.41,7.0,11.5
2013-12-11,2,25.6,0.00,0.00,0.00,0.0,11.4
2013-12-12,3,19.7,0.00,0.00,0.00,0.0,10.5
2013-12-13,3,23.4,0.00,0.00,0.00,0.0,13.4
2013-12-14,75,26.1,2.00,11.80,7.00,13.0,14.0
2013-12-15,71,34.7,15.30,15.50,0.14,6.0,18.4
2013-12-16,3,23.2,0.00,0.00,0.00,0.0,12.4
2013-12-17,73,26.9,1.20,6.80,3.99,13.0,8.7
2013-12-18,3,23.9,0.00,0.00,0.00,0.0,11.1
2013-12-19,3,28.2,0.00,0.00,0.00,0.0,8.5
2013-12-20,3,36.8,0.00,0.00,0.00,0.0,7.7
2013-12-21,53,47.7,0.80,0.80,0.00,2.0,8.9
2013-12-22,53,61.5,1.20,1.20,0.00,3.0,14.2
2013-12-23,63,54.0,19.30,19.30,0.00,14.0,11.1
2013-12-24,3,36.4,0.00,0.00,0.00,0.0,13.2
2013-12-25,3,25.9,0.00,0.00,0.00,0.0,13.0
2013-12-26,3,30.0,0.00,0.00,0.00,0.0,8.4
2013-12-27,3,30.3,0.00,0.00,0.00,0.0,9.4
2013-12-28,3,35.5,0.00,0.00,0.00,0.0,10.4
2013-12-29,63,37.5,24.50,24.50,0.00,9.0,13.0
2013-12-30,3,34.0,0.00,0.00,0.00,0.0,10.9
2013-12-31,3,26.7,0.00,0.00,0.00,0.0,12.9
2014-01-01,3,27.6,0.00,0.00,0.00,0.0,9.3
2014-01-02,73,27.1,0.00,3.90,2.94,8.0,14.4
2014-01-03,75,10.1,0.00,10.10,7.14,11.0,17.9
2014-01-04,3,9.2,0.00,0.00,0.00,0.0,7.4
2014-01-05,51,25.7,0.10,0.10,0.00,1.0,9.4
2014-01-06,61,42.9,8.00,8.00,0.00,13.0,16.8
2014-01-07,0,9.6,0.00,0.00,0.00,0.0,20.1
2014-01-08,3,15.4,0.00,0.00,0.00,0.0,9.6
2014-01-09,3,23.5,0.00,0.00,0.00,0.0,5.1
2014-01-10,71,30.7,1.80,2.10,0.28,6.0,5.3
2014-01-11,61,48.3,13.80,13.80,0.00,19.0,14.4
2014-01-12,3,40.0,0.00,0.00,0.00,0.0,12.7
2014-01-13,3,37.6,0.00,0.00,0.00,0.0,9.2
2014-01-14,61,43.0,10.10,10.10,0.00,14.0,8.0
2014-01-15,3,38.4,0.00,0.00,0.00,0.0,6.7
2014-01-16,51,37.2,0.20,0.20,0.00,1.0,6.4
2014-01-17,3,33.5,0.00,0.00,0.00,0.0,6.8
2014-01-18,61,34.7,4.80,4.80,0.00,8.0,10.4
2014-01-19,3,29.8,0.00,0.00,0.00,0.0,12.7
2014-01-20,3,35.9,0.00,0.00,0.00,0.0,12.7
2014-01-21,75,22.5,0.00,8.60,6.23,12.0,13.9
2014-01-22,71,8.5,0.00,0.50,0.70,4.0,14.5
2014-01-23,3,4.3,0.00,0.00,0.00,0.0,12.7
2014-01-24,3,5.2,0.00,0.00,0.00,0.0,10.3
2014-01-25,73,19.2,0.00,1.20,0.91,5.0,13.1
2014-01-26,71,15.9,0.00,0.10,0.14,1.0,11.5
2014-01-27,3,30.3,0.00,0.00,0.00,0.0,14.6
2014-01-28,3,15.0,0.00,0.00,0.00,0.0,9.8
2014-01-29,73,16.1,0.00,1.50,1.12,7.0,11.2
2014-01-30,3,16.4,0.00,0.00,0.00,0.0,7.2
2014-01-31,3,26.5,0.00,0.00,0.00,0.0,8.1
2014-02-01,3,33.7,0.00,0.00,0.00,0.0,7.4
2014-02-02,3,38.4,0.00,0.00,0.00,0.0,6.9
2014-02-03,75,32.7,0.70,27.40,18.69,17.0,10.5
2014-02-04,3,23.0,0.00,0.00,0.00,0.0,6.2
2014-02-05,75,30.2,15.90,27.20,8.05,16.0,13.5
2014-02-06,3,22.4,0.00,0.00,0.00,0.0,10.6
2014-02-07,3,17.1,0.00,0.00,0.00,0.0,8.4
2014-02-08,71,16.0,0.00,0.00,0.14,0.0,7.6
2014-02-09,73,17.3,0.00,2.30,1.68,5.0,6.3
2014-02-10,71,19.0,0.00,0.20,0.14,1.0,10.0
2014-02-11,0,9.5,0.00,0.00,0.00,0.0,8.4
2014-02-12,3,9.6,0.00,0.00,0.00,0.0,7.6
2014-02-13,75,30.5,8.30,41.30,23.10,20.0,21.1
2014-02-14,75,33.0,3.20,11.70,5.95,8.0,18.3
2014-02-15,73,28.8,0.10,5.40,3.71,10.0,16.3
2014-02-16,71,21.9,0.00,0.00,0.14,0.0,16.5
2014-02-17,3,18.7,0.00,0.00,0.00,0.0,11.3
2014-02-18,73,28.5,1.00,3.10,1.47,8.0,13.0
2014-02-19,63,31.9,4.60,4.60,0.00,5.0,11.4
2014-02-20,3,34.6,0.00,0.00,0.00,0.0,10.4
2014-02-21,63,40.1,3.50,3.50,0.00,3.0,13.7
2014-02-22,2,33.9,0.00,0.00,0.00,0.0,11.4
2014-02-23,3,37.2,0.00,0.00,0.00,0.0,7.8
2014-02-24,51,31.3,0.80,0.80,0.00,3.0,16.7
2014-02-25,71,23.2,0.00,0.00,0.14,0.0,16.1
2014-02-26,71,24.0,0.00,0.50,0.42,4.0,13.4
2014-02-27,71,22.7,0.00,0.20,0.21,1.0,16.2
2014-02-28,0,14.4,0.00,0.00,0.00,0.0,14.4
2014-03-01,3,25.7,0.00,0.00,0.00,0.0,7.6
2014-03-02,71,30.9,0.20,0.50,0.28,4.0,5.6
2014-03-03,73,20.8,0.00,3.50,2.59,8.0,11.5
2014-03-04,3,15.6,0.00,0.00,0.00,0.0,6.2
2014-03-05,3,28.4,0.00,0.00,0.00,0.0,7.2
2014-03-06,3,21.4,0.00,0.00,0.00,0.0,11.3
2014-03-07,3,29.3,0.00,0.00,0.00,0.0,8.5
2014-03-08,3,36.9,0.00,0.00,0.00,0.0,9.6
2014-03-09,71,34.2,0.20,0.30,0.07,2.0,12.0
2014-03-10,3,35.4,0.00,0.00,0.00,0.0,7.3
2014-03-11,3,44.6,0.00,0.00,0.00,0.0,7.9
2014-03-12,53,45.8,2.20,2.20,0.00,5.0,12.4
2014-03-13,3,24.1,0.00,0.00,0.00,0.0,20.7
2014-03-14,3,31.1,0.00,0.00,0.00,0.0,12.7
2014-03-15,3,45.5,0.00,0.00,0.00,0.0,16.2
2014-03-16,3,32.4,0.00,0.00,0.00,0.0,11.4
2014-03-17,71,28.8,0.00,0.50,0.56,4.0,10.7
2014-03-18,2,30.8,0.00,0.00,0.00,0.0,9.0
2014-03-19,63,34.7,12.30,12.30,0.00,7.0,10.9
2014-03-20,63,43.9,3.40,3.40,0.00,2.0,15.0
2014-03-21,2,38.9,0.00,0.00,0.00,0.0,15.1
2014-03-22,3,44.2,0.00,0.00,0.00,0.0,15.0
2014-03-23,3,34.9,0.00,0.00,0.00,0.0,11.7
2014-03-24,3,28.0,0.00,0.00,0.00,0.0,13.8
2014-03-25,73,30.4,0.00,0.80,0.70,4.0,8.4
2014-03-26,73,31.2,0.00,1.30,1.05,6.0,20.9
2014-03-27,3,31.4,0.00,0.00,0.00,0.0,12.4
2014-03-28,51,45.7,0.80,0.80,0.00,2.0,16.5
2014-03-29,63,43.8,23.50,23.50,0.00,13.0,13.7
2014-03-30,63,43.8,21.90,21.90,0.00,17.0,15.9
2014-03-31,73,41.5,4.80,5.30,0.35,10.0,15.2
2014-04-01,3,42.3,0.00,0.00,0.00,0.0,8.5
2014-04-02,53,43.6,1.80,1.80,0.00,3.0,6.3
2014-04-03,53,46.9,0.50,0.50,0.00,1.0,6.7
2014-04-04,53,41.3,5.00,5.00,0.00,14.0,12.8
2014-04-05,51,45.3,0.20,0.20,0.00,1.0,15.5
2014-04-06,3,42.7,0.00,0.00,0.00,0.0,8.9
2014-04-07,63,43.4,8.40,8.40,0.00,8.0,13.1
2014-04-08,53,53.2,3.70,3.70,0.00,8.0,15.6
2014-04-09,1,47.5,0.00,0.00,0.00,0.0,13.3
2014-04-10,1,47.1,0.00,0.00,0.00,0.0,12.4
2014-04-11,53,57.2,1.40,1.40,0.00,4.0,10.8
2014-04-12,53,55.6,1.40,1.40,0.00,3.0,9.4
2014-04-13,3,58.5,0.00,0.00,0.00,0.0,12.0
2014-04-14,3,62.1,0.00,0.00,0.00,0.0,15.0
2014-04-15,63,55.2,20.90,20.90,0.00,19.0,19.1
2014-04-16,73,39.4,1.20,3.70,1.75,3.0,15.8
2014-04-17,3,39.5,0.00,0.00,0.00,0.0,9.1
2014-04-18,3,40.4,0.00,0.00,0.00,0.0,8.1
2014-04-19,3,49.6,0.00,0.00,0.00,0.0,8.8
2014-04-20,3,47.0,0.00,0.00,0.00,0.0,10.9
2014-04-21,0,48.7,0.00,0.00,0.00,0.0,7.4
2014-04-22,53,54.7,1.20,1.20,0.00,3.0,7.8
2014-04-23,51,51.0,0.50,0.50,0.00,2.0,18.4
2014-04-24,0,48.3,0.00,0.00,0.00,0.0,16.8
2014-04-25,53,48.0,0.70,0.70,0.00,2.0,10.4
2014-04-26,63,50.8,19.50,19.50,0.00,12.0,10.1
2014-04-27,3,48.4,0.00,0.00,0.00,0.0,12.1
2014-04-28,3,50.4,0.00,0.00,0.00,0.0,7.9
2014-04-29,53,45.7,3.60,3.60,0.00,8.0,15.1
2014-04-30,63,45.5,34.90,34.90,0.00,24.0,16.2
2014-05-01,61,62.3,8.00,8.00,0.00,11.0,10.9
2014-05-02,51,58.3,0.10,0.10,0.00,1.0,14.0
2014-05-03,3,55.8,0.00,0.00,0.00,0.0,10.2
2014-05-04,51,55.1,0.10,0.10,0.00,1.0,18.0
2014-05-05,3,55.0,0.00,0.00,0.00,0.0,13.5
2014-05-06,3,54.5,0.00,0.00,0.00,0.0,11.1
2014-05-07,3,54.3,0.00,0.00,0.00,0.0,9.3
2014-05-08,61,53.5,9.70,9.70,0.00,9.0,6.2
2014-05-09,61,57.0,3.50,3.50,0.00,5.0,8.7
2014-05-10,53,65.8,2.00,2.00,0.00,6.0,12.1
2014-05-11,51,66.7,0.10,0.10,0.00,1.0,9.2
2014-05-12,3,67.7,0.00,0.00,0.00,0.0,6.4
2014-05-13,3,60.5,0.00,0.00,0.00,0.0,11.0
2014-05-14,3,56.5,0.00,0.00,0.00,0.0,8.9
2014-05-15,53,62.9,2.00,2.00,0.00,6.0,12.0
2014-05-16,63,63.3,18.00,18.00,0.00,14.0,15.9
2014-05-17,63,59.6,8.00,8.00,0.00,3.0,10.4
2014-05-18,2,56.3,0.00,0.00,0.00,0.0,9.7
2014-05-19,2,57.4,0.00,0.00,0.00,0.0,12.3
2014-05-20,51,62.4,0.10,0.10,0.00,1.0,9.8
2014-05-21,51,63.2,0.40,0.40,0.00,2.0,9.2
2014-05-22,63,60.5,11.00,11.00,0.00,9.0,7.4
2014-05-23,61,60.6,8.50,8.50,0.00,14.0,4.5
2014-05-24,61,60.3,4.20,4.20,0.00,6.0,7.9
2014-05-25,3,64.4,0.00,0.00,0.00,0.0,6.4
2014-05-26,3,69.7,0.00,0.00,0.00,0.0,10.2
2014-05-27,51,73.5,0.40,0.40,0.00,2.0,9.4
2014-05-28,53,59.1,1.10,1.10,0.00,3.0,10.3
2014-05-29,3,55.6,0.00,0.00,0.00,0.0,8.7
2014-05-30,51,61.4,0.10,0.10,0.00,1.0,8.5
2014-05-31,51,61.8,0.40,0.40,0.00,3.0,13.0
2014-06-01,3,62.6,0.00,0.00,0.00,0.0,8.2
2014-06-02,1,66.4,0.00,0.00,0.00,0.0,8.1
2014-06-03,61,71.4,3.30,3.30,0.00,4.0,7.6
2014-06-04,3,69.8,0.00,0.00,0.00,0.0,7.4
2014-06-05,63,65.7,21.00,21.00,0.00,15.0,10.1
2014-06-06,3,65.7,0.00,0.00,0.00,0.0,10.2
2014-06-07,2,67.8,0.00,0.00,0.00,0.0,6.8
2014-06-08,3,70.6,0.00,0.00,0.00,0.0,9.1
2014-06-09,61,66.1,8.70,8.70,0.00,17.0,6.9
2014-06-10,51,69.3,0.80,0.80,0.00,5.0,6.1
2014-06-11,53,65.4,1.00,1.00,0.00,2.0,11.4
2014-06-12,51,66.2,1.00,1.00,0.00,5.0,11.9
2014-06-13,61,69.3,19.20,19.20,0.00,18.0,9.0
2014-06-14,53,68.0,0.80,0.80,0.00,1.0,12.8
2014-06-15,3,66.9,0.00,0.00,0.00,0.0,9.8
2014-06-16,3,69.1,0.00,0.00,0.00,0.0,8.3
2014-06-17,3,75.5,0.00,0.00,0.00,0.0,9.1
2014-06-18,3,79.6,0.00,0.00,0.00,0.0,12.2
2014-06-19,61,70.3,8.70,8.70,0.00,10.0,8.4
2014-06-20,3,69.7,0.00,0.00,0.00,0.0,10.4
2014-06-21,3,67.4,0.00,0.00,0.00,0.0,8.7
2014-06-22,3,69.1,0.00,0.00,0.00,0.0,6.5
2014-06-23,3,70.5,0.00,0.00,0.00,0.0,9.5
2014-06-24,3,71.0,0.00,0.00,0.00,0.0,11.7
2014-06-25,53,74.8,1.10,1.10,0.00,5.0,10.0
2014-06-26,61,76.4,4.00,4.00,0.00,5.0,8.0
2014-06-27,51,72.1,0.60,0.60,0.00,5.0,8.6
2014-06-28,3,72.4,0.00,0.00,0.00,0.0,9.6
2014-06-29,3,71.9,0.00,0.00,0.00,0.0,10.1
2014-06-30,3,74.3,0.00,0.00,0.00,0.0,8.4
2014-07-01,3,78.8,0.00,0.00,0.00,0.0,11.4
2014-07-02,61,81.0,2.60,2.60,0.00,2.0,13.1
2014-07-03,61,78.4,8.10,8.10,0.00,13.0,9.0
2014-07-04,63,70.0,17.80,17.80,0.00,12.0,14.7
2014-07-05,1,70.7,0.00,0.00,0.00,0.0,14.7
2014-07-06,2,72.9,0.00,0.00,0.00,0.0,10.1
2014-07-07,3,78.7,0.00,0.00,0.00,0.0,12.8
2014-07-08,53,82.0,0.60,0.60,0.00,1.0,14.7
2014-07-09,53,79.2,1.30,1.30,0.00,4.0,13.0
2014-07-10,51,75.5,0.40,0.40,0.00,2.0,6.6
2014-07-11,3,75.6,0.00,0.00,0.00,0.0,8.4
2014-07-12,3,74.9,0.00,0.00,0.00,0.0,11.0
2014-07-13,51,76.8,0.10,0.10,0.00,1.0,12.2
2014-07-14,63,77.0,20.70,20.70,0.00,12.0,10.5
2014-07-15,63,77.2,16.70,16.70,0.00,16.0,10.1
2014-07-16,61,74.6,11.10,11.10,0.00,12.0,7.9
2014-07-17,3,72.3,0.00,0.00,0.00,0.0,7.4
2014-07-18,3,71.2,0.00,0.00,0.00,0.0,7.2
2014-07-19,3,70.9,0.00,0.00,0.00,0.0,7.1
2014-07-20,51,69.0,0.50,0.50,0.00,3.0,7.9
2014-07-21,3,72.5,0.00,0.00,0.00,0.0,7.4
2014-07-22,2,75.7,0.00,0.00,0.00,0.0,8.9
2014-07-23,3,78.5,0.00,0.00,0.00,0.0,9.8
2014-07-24,3,74.7,0.00,0.00,0.00,0.0,8.0
2014-07-25,3,72.7,0.00,0.00,0.00,0.0,9.3
2014-07-26,51,72.9,0.10,0.10,0.00,1.0,8.1
2014-07-27,55,76.1,3.50,3.50,0.00,6.0,8.9
2014-07-28,53,75.5,2.30,2.30,0.00,4.0,13.2
2014-07-29,3,69.8,0.00,0.00,0.00,0.0,10.8
2014-07-30,3,71.1,0.00,0.00,0.00,0.0,5.0
2014-07-31,3,72.5,0.00,0.00,0.00,0.0,9.9
2014-08-01,53,73.8,0.70,0.70,0.00,2.0,9.8
2014-08-02,61,69.7,7.30,7.30,0.00,8.0,9.2
2014-08-03,53,69.3,3.30,3.30,0.00,7.0,5.0
2014-08-04,51,73.5,0.20,0.20,0.00,1.0,5.0
2014-08-05,3,76.4,0.00,0.00,0.00,0.0,6.8
2014-08-06,51,75.0,0.30,0.30,0.00,1.0,8.5
2014-08-07,1,72.4,0.00,0.00,0.00,0.0,9.7
2014-08-08,3,71.6,0.00,0.00,0.00,0.0,7.0
2014-08-09,3,74.0,0.00,0.00,0.00,0.0,5.4
2014-08-10,3,76.5,0.00,0.00,0.00,0.0,6.4
2014-08-11,3,75.6,0.00,0.00,0.00,0.0,10.9
2014-08-12,61,72.0,9.20,9.20,0.00,14.0,11.4
2014-08-13,61,73.7,7.40,7.40,0.00,6.0,13.2
2014-08-14,3,69.3,0.00,0.00,0.00,0.0,10.4
2014-08-15,3,66.2,0.00,0.00,0.00,0.0,10.0
2014-08-16,3,68.8,0.00,0.00,0.00,0.0,10.9
2014-08-17,2,71.5,0.00,0.00,0.00,0.0,9.6
2014-08-18,3,69.5,0.00,0.00,0.00,0.0,8.8
2014-08-19,2,70.7,0.00,0.00,0.00,0.0,6.9
2014-08-20,51,72.5,0.20,0.20,0.00,1.0,8.3
2014-08-21,51,72.7,1.50,1.50,0.00,6.0,8.5
2014-08-22,51,70.7,1.20,1.20,0.00,6.0,7.8
2014-08-23,53,69.1,2.50,2.50,0.00,6.0,8.1
2014-08-24,3,69.9,0.00,0.00,0.00,0.0,8.2
2014-08-25,3,74.0,0.00,0.00,0.00,0.0,5.1
2014-08-26,3,76.3,0.00,0.00,0.00,0.0,7.2
2014-08-27,3,77.2,0.00,0.00,0.00,0.0,6.9
2014-08-28,2,74.3,0.00,0.00,0.00,0.0,11.9
2014-08-29,3,69.0,0.00,0.00,0.00,0.0,8.9
2014-08-30,3,70.9,0.00,0.00,0.00,0.0,9.2
2014-08-31,63,77.6,9.20,9.20,0.00,7.0,8.7
2014-09-01,51,77.9,0.50,0.50,0.00,2.0,6.9
2014-09-02,3,81.1,0.00,0.00,0.00,0.0,12.7
2014-09-03,3,77.7,0.00,0.00,0.00,0.0,12.6
2014-09-04,3,75.6,0.00,0.00,0.00,0.0,8.5
2014-09-05,51,75.8,0.60,0.60,0.00,2.0,7.6
2014-09-06,55,80.1,1.50,1.50,0.00,2.0,10.7
2014-09-07,53,72.4,1.50,1.50,0.00,3.0,9.6
2014-09-08,3,68.6,0.00,0.00,0.00,0.0,10.8
2014-09-09,51,67.9,0.20,0.20,0.00,1.0,10.6
2014-09-10,3,68.6,0.00,0.00,0.00,0.0,7.2
2014-09-11,51,74.0,0.20,0.20,0.00,1.0,12.9
2014-09-12,3,68.3,0.00,0.00,0.00,0.0,11.1
2014-09-13,63,63.4,7.90,7.90,0.00,8.0,11.5
2014-09-14,3,60.6,0.00,0.00,0.00,0.0,9.6
2014-09-15,3,61.4,0.00,0.00,0.00,0.0,7.7
2014-09-16,51,62.3,0.10,0.10,0.00,1.0,6.1
2014-09-17,3,62.7,0.00,0.00,0.00,0.0,5.1
2014-09-18,2,64.4,0.00,0.00,0.00,0.0,6.3
2014-09-19,3,59.9,0.00,0.00,0.00,0.0,10.2
2014-09-20,51,65.3,0.40,0.40,0.00,1.0,11.0
2014-09-21,55,69.9,3.70,3.70,0.00,12.0,7.6
2014-09-22,2,64.9,0.00,0.00,0.00,0.0,12.8
2014-09-23,1,59.2,0.00,0.00,0.00,0.0,6.9
2014-09-24,3,62.6,0.00,0.00,0.00,0.0,10.3
2014-09-25,55,60.8,4.10,4.10,0.00,8.0,11.6
2014-09-26,1,64.9,0.00,0.00,0.00,0.0,9.1
2014-09-27,0,67.5,0.00,0.00,0.00,0.0,7.4
2014-09-28,3,70.1,0.00,0.00,0.00,0.0,6.2
2014-09-29,3,69.2,0.00,0.00,0.00,0.0,5.9
2014-09-30,53,65.6,1.40,1.40,0.00,5.0,8.1
2014-10-01,53,61.0,2.80,2.80,0.00,8.0,10.2
2014-10-02,3,61.4,0.00,0.00,0.00,0.0,9.2
2014-10-03,3,60.4,0.00,0.00,0.00,0.0,8.6
2014-10-04,61,62.5,12.30,12.30,0.00,11.0,11.1
2014-10-05,1,53.5,0.00,0.00,0.00,0.0,11.8
2014-10-06,0,58.3,0.00,0.00,0.00,0.0,12.3
2014-10-07,53,65.5,0.50,0.50,0.00,1.0,12.1
2014-10-08,63,64.7,7.70,7.70,0.00,5.0,14.6
2014-10-09,3,59.7,0.00,0.00,0.00,0.0,14.4
2014-10-10,3,56.4,0.00,0.00,0.00,0.0,6.4
2014-10-11,63,54.2,14.90,14.90,0.00,9.0,8.7
2014-10-12,3,52.5,0.00,0.00,0.00,0.0,7.7
2014-10-13,3,57.9,0.00,0.00,0.00,0.0,8.1
2014-10-14,3,67.3,0.00,0.00,0.00,0.0,11.9
2014-10-15,63,70.1,7.90,7.90,0.00,5.0,14.1
2014-10-16,63,66.4,30.30,30.30,0.00,12.0,11.4
2014-10-17,2,61.9,0.00,0.00,0.00,0.0,10.4
2014-10-18,3,61.1,0.00,0.00,0.00,0.0,11.2
2014-10-19,3,50.8,0.00,0.00,0.00,0.0,15.3
2014-10-20,3,48.7,0.00,0.00,0.00,0.0,8.5
2014-10-21,61,57.0,3.80,3.80,0.00,8.0,7.3
2014-10-22,61,52.9,18.30,18.30,0.00,20.0,16.6
2014-10-23,53,50.4,4.90,4.90,0.00,10.0,17.5
2014-10-24,51,53.5,0.20,0.20,0.00,1.0,12.1
2014-10-25,3,54.7,0.00,0.00,0.00,0.0,11.6
2014-10-26,3,54.6,0.00,0.00,0.00,0.0,15.8
2014-10-27,3,52.3,0.00,0.00,0.00,0.0,9.1
2014-10-28,3,56.9,0.00,0.00,0.00,0.0,6.8
2014-10-29,61,59.2,3.00,3.00,0.00,2.0,9.8
2014-10-30,3,50.3,0.00,0.00,0.00,0.0,7.2
2014-10-31,3,48.8,0.00,0.00,0.00,0.0,11.8
2014-11-01,61,45.3,15.00,15.00,0.00,24.0,17.0
2014-11-02,51,42.3,0.70,0.70,0.00,3.0,20.8
2014-11-03,1,46.3,0.00,0.00,0.00,0.0,14.8
2014-11-04,3,51.6,0.00,0.00,0.00,0.0,9.3
2014-11-05,3,54.0,0.00,0.00,0.00,0.0,10.1
2014-11-06,61,48.7,10.00,10.00,0.00,14.0,7.0
2014-11-07,51,46.0,0.40,0.40,0.00,2.0,14.4
2014-11-08,3,40.4,0.00,0.00,0.00,0.0,9.8
2014-11-09,3,46.7,0.00,0.00,0.00,0.0,7.4
2014-11-10,3,47.5,0.00,0.00,0.00,0.0,5.3
2014-11-11,3,53.7,0.00,0.00,0.00,0.0,7.6
2014-11-12,3,55.6,0.00,0.00,0.00,0.0,9.4
2014-11-13,55,41.6,3.20,3.20,0.00,5.0,6.9
2014-11-14,55,37.6,3.40,3.40,0.00,6.0,12.5
