normalized_street_name_season,normalized_street_name,roadwork_season,area,total_area,roadwork_factor
5-cottage place_summer_2021,5-cottage place,2021,9137.3,2270.1,4.0251
5-cottage row_summer_2023,5-cottage row,2023,624.0,6505.9,0.0959
5-cotter avenue_summer_2004,5-cotter avenue,2004,18450.0,3740.9,4.932
5-cottonwood court_summer_2009,5-cottonwood court,2009,2017.9,1431.9,1.4092
5-cottonwood court_summer_2025,5-cottonwood court,2025,3805.0,1431.9,2.6573
5-coughlan avenue_summer_2011,5-coughlan avenue,2011,3241.9,2036.9,1.5916
5-coughlan avenue_summer_2025,5-coughlan avenue,2025,1863.0,2036.9,0.9146
5-country drive east_summer_2024,5-country drive east,2024,236.0,681.3,0.3464
5-country lane_summer_2025,5-country lane,2025,427.0,1971.4,0.2166
5-country woods lane_summer_2009,5-country woods lane,2009,5676.0,2277.9,2.4918
5-country woods lane_summer_2025,5-country woods lane,2025,2095.0,2277.9,0.9197
5-court street_summer_2024,5-court street,2024,1300.0,1375.8,0.9449
5-coventry road_summer_2005,5-coventry road,2005,2586.4,2356.3,1.0977
5-coventry road_summer_2016,5-coventry road,2016,8965.0,2356.3,3.8047
5-coventry road_summer_2024,5-coventry road,2024,124.0,2356.3,0.0526
5-coverly avenue_summer_2005,5-coverly avenue,2005,140546.0,1462.4,96.1064
5-coverly avenue_summer_2007,5-coverly avenue,2007,42456.7,1462.4,29.0322
5-coverly avenue_summer_2008,5-coverly avenue,2008,42456.7,1462.4,29.0322
5-coverly avenue_summer_2016,5-coverly avenue,2016,140546.0,1462.4,96.1064
5-cowen place_summer_2019,5-cowen place,2019,819.0,821.8,0.9966
5-crabtree avenue_summer_2025,5-crabtree avenue,2025,3583.0,3324.0,1.0779
5-crafton avenue_summer_2007,5-crafton avenue,2007,5126.4,7244.3,0.7076
5-crafton avenue_summer_2018,5-crafton avenue,2018,5126.4,7244.3,0.7076
5-craig avenue_summer_2017,5-craig avenue,2017,96169.6,25553.6,3.7634
5-cranford avenue_summer_2008,5-cranford avenue,2008,35769.2,8996.4,3.9759
5-cranford street_summer_2010,5-cranford street,2010,4125.4,3879.1,1.0635
5-cranford street_summer_2026,5-cranford street,2026,4180.0,3879.1,1.0776
5-crescent avenue_summer_2023,5-crescent avenue,2023,110.0,5001.0,0.022
5-crest loop_summer_2025,5-crest loop,2025,414.0,281.8,1.4691
5-creston place_summer_2011,5-creston place,2011,11492.2,369.9,31.0684
5-creston place_summer_2024,5-creston place,2024,3807.0,369.9,10.292
5-creston street_summer_2023,5-creston street,2023,97.0,959.0,0.1011
5-crittenden place_summer_2021,5-crittenden place,2021,4813.1,574.6,8.3764
5-crittenden place_summer_2022,5-crittenden place,2022,103.0,574.6,0.1793
5-croak avenue_summer_2007,5-croak avenue,2007,16792.4,5096.0,3.2952
5-croak avenue_summer_2017,5-croak avenue,2017,13881.2,5096.0,2.7239
5-croft place_summer_2009,5-croft place,2009,7610.0,2726.6,2.791
5-cromwell avenue_summer_2007,5-cromwell avenue,2007,20336.0,14913.4,1.3636
5-cromwell avenue_summer_2023,5-cromwell avenue,2023,19501.0,14913.4,1.3076
5-cromwell avenue_summer_2024,5-cromwell avenue,2024,1353.0,14913.4,0.0907
5-cromwell circle_summer_2005,5-cromwell circle,2005,43133.4,1506.9,28.6239
5-cromwell circle_summer_2016,5-cromwell circle,2016,6500.0,1506.9,4.3135
5-cross street_summer_2024,5-cross street,2024,815.0,945.8,0.8617
5-crossfield avenue_summer_2008,5-crossfield avenue,2008,23712.5,10985.0,2.1586
5-crossfield avenue_summer_2023,5-crossfield avenue,2023,14140.0,10985.0,1.2872
5-crosshill street_summer_2021,5-crosshill street,2021,1992.9,1925.7,1.0349
5-croton avenue_summer_2020,5-croton avenue,2020,3714.7,693.2,5.3588
5-crowell avenue_summer_2005,5-crowell avenue,2005,7918.3,7701.6,1.0281
5-crowell avenue_summer_2013,5-crowell avenue,2013,7918.3,7701.6,1.0281
5-crowell avenue_summer_2023,5-crowell avenue,2023,7643.0,7701.6,0.9924
5-crown avenue_summer_2007,5-crown avenue,2007,1974.8,19540.6,0.1011
5-crown avenue_summer_2010,5-crown avenue,2010,12830.4,19540.6,0.6566
5-crown avenue_summer_2019,5-crown avenue,2019,4526.2,19540.6,0.2316
5-crystal avenue_summer_2016,5-crystal avenue,2016,62940.3,19212.9,3.2759
5-cuba avenue_summer_2023,5-cuba avenue,2023,98.0,9927.4,0.0099
5-cunard place_summer_2009,5-cunard place,2009,4530.0,1398.9,3.2383
5-cunard place_summer_2025,5-cunard place,2025,1172.0,1398.9,0.8378
5-currie avenue_summer_2011,5-currie avenue,2011,16660.0,1984.1,8.3968
5-curtis avenue_summer_2019,5-curtis avenue,2019,2464.0,2368.6,1.0403
5-curtis court_summer_2023,5-curtis court,2023,706.0,718.9,0.9821
5-curtis place_summer_2023,5-curtis place,2023,110.0,1957.4,0.0562
5-cypress avenue_summer_2016,5-cypress avenue,2016,2670.2,2613.7,1.0216
5-cypress loop_summer_2024,5-cypress loop,2024,422.0,777.6,0.5427
5-daffodil court_summer_2007,5-daffodil court,2007,1190.1,1007.8,1.1809
5-daffodil court_summer_2022,5-daffodil court,2022,2027.0,1007.8,2.0113
5-dakota place_summer_2009,5-dakota place,2009,1400.4,1065.9,1.3138
5-dalemere road_summer_2010,5-dalemere road,2010,19869.6,4644.7,4.2779
5-dalemere road_summer_2016,5-dalemere road,2016,18579.6,4644.7,4.0002
5-dalemere road_summer_2025,5-dalemere road,2025,4880.0,4644.7,1.0507
5-dallas street_summer_2024,5-dallas street,2024,1082.0,971.4,1.1139
5-dalton avenue_summer_2023,5-dalton avenue,2023,11037.0,6284.0,1.7564
5-daniel low terrace_summer_2018,5-daniel low terrace,2018,22372.2,8047.9,2.7799
5-danny court_summer_2024,5-danny court,2024,187.0,1283.3,0.1457
5-darcey avenue_summer_2017,5-darcey avenue,2017,19620.3,2933.2,6.689
5-darlington avenue_summer_2018,5-darlington avenue,2018,23073.1,21875.7,1.0547
5-david street_summer_2006,5-david street,2006,6003.2,5702.3,1.0528
5-david street_summer_2022,5-david street,2022,2494.0,5702.3,0.4374
5-david street_summer_2023,5-david street,2023,87.0,5702.3,0.0153
5-davidson street_summer_2019,5-davidson street,2019,3933.0,3461.4,1.1362
5-davis avenue_summer_2010,5-davis avenue,2010,43279.0,27387.5,1.5802
5-davis avenue_summer_2021,5-davis avenue,2021,79159.1,27387.5,2.8903
5-davis avenue_summer_2025,5-davis avenue,2025,676.0,27387.5,0.0247
5-davis court_summer_2023,5-davis court,2023,572.0,536.1,1.067
5-dawson place_summer_2016,5-dawson place,2016,7093.4,482.7,14.6953
5-dawson place_summer_2024,5-dawson place,2024,1192.0,482.7,2.4694
5-dayna drive_summer_2025,5-dayna drive,2025,125.0,1405.7,0.0889
5-de hart avenue_summer_2021,5-de hart avenue,2021,16412.6,3223.6,5.0914
5-de ruyter place_summer_2024,5-de ruyter place,2024,100.0,1103.0,0.0907
5-dead end_summer_2025,5-dead end,2025,110.0,,
5-deal court_summer_2025,5-deal court,2025,880.0,1148.8,0.766
5-debbie street_summer_2013,5-debbie street,2013,2406.7,2720.8,0.8846
5-decker avenue_summer_2016,5-decker avenue,2016,100910.6,17563.4,5.7455
5-deere park place_summer_2005,5-deere park place,2005,4650.0,419.5,11.0846
5-deere park place_summer_2016,5-deere park place,2016,4650.0,419.5,11.0846
5-deirdre court_summer_2023,5-deirdre court,2023,75.0,898.7,0.0835
5-deisius street_summer_2018,5-deisius street,2018,943.5,5834.2,0.1617
5-dekalb street_summer_2018,5-dekalb street,2018,2824.3,2693.5,1.0486
5-dekay street_summer_2003,5-dekay street,2003,3924.5,2965.4,1.3234
5-dekay street_summer_2023,5-dekay street,2023,2770.0,2965.4,0.9341
5-delafield avenue_summer_2011,5-delafield avenue,2011,26070.6,22321.4,1.168
5-delafield avenue_summer_2018,5-delafield avenue,2018,3436.4,22321.4,0.154
5-delafield avenue_summer_2022,5-delafield avenue,2022,2943.0,22321.4,0.1318
5-delafield avenue_summer_2024,5-delafield avenue,2024,213.0,22321.4,0.0095
5-delafield avenue_summer_2025,5-delafield avenue,2025,16388.0,22321.4,0.7342
5-delaware avenue_summer_2006,5-delaware avenue,2006,30433.3,14674.5,2.0739
5-delaware avenue_summer_2016,5-delaware avenue,2016,32963.3,14674.5,2.2463
5-delaware avenue_summer_2022,5-delaware avenue,2022,0.1,14674.5,0.0
5-delaware avenue_summer_2024,5-delaware avenue,2024,1056.0,14674.5,0.072
5-delaware avenue_summer_2025,5-delaware avenue,2025,10699.0,14674.5,0.7291
5-delaware place_summer_2019,5-delaware place,2019,2823.0,537.1,5.256
5-delaware street_summer_2016,5-delaware street,2016,13070.3,3881.0,3.3678
5-delaware street_summer_2025,5-delaware street,2025,2508.0,3881.0,0.6462
5-delia court_summer_2026,5-delia court,2026,113.0,1949.9,0.058
5-dellwood road_summer_2025,5-dellwood road,2025,1723.0,1622.2,1.0621
5-delmore street_summer_2021,5-delmore street,2021,5684.7,3986.9,1.4258
5-demopolis avenue_summer_2006,5-demopolis avenue,2006,5382.7,6017.6,0.8945
5-demopolis avenue_summer_2018,5-demopolis avenue,2018,5382.7,6017.6,0.8945
5-demopolis avenue_summer_2022,5-demopolis avenue,2022,198.0,6017.6,0.0329
5-demorest avenue_summer_2020,5-demorest avenue,2020,12154.2,3906.3,3.1114
5-demorest avenue_summer_2023,5-demorest avenue,2023,77.0,3906.3,0.0197
5-denker place_summer_2007,5-denker place,2007,9249.6,5462.7,1.6932
5-denker place_summer_2021,5-denker place,2021,9249.6,5462.7,1.6932
5-denker place_summer_2022,5-denker place,2022,232.0,5462.7,0.0425
5-dent road_summer_2012,5-dent road,2012,3643.9,3081.0,1.1827
5-denton place_summer_2023,5-denton place,2023,1897.0,1781.5,1.0648
5-deppe place_summer_2005,5-deppe place,2005,6206.7,2025.1,3.0649
5-deppe place_summer_2013,5-deppe place,2013,6206.7,2025.1,3.0649
5-deppe place_summer_2025,5-deppe place,2025,11138.0,2025.1,5.5
5-derby court_summer_2025,5-derby court,2025,2210.0,2575.9,0.858
5-detroit avenue_summer_2023,5-detroit avenue,2023,6936.1,10570.4,0.6562
5-detroit avenue_summer_2024,5-detroit avenue,2024,260.0,10570.4,0.0246
5-devens street_summer_2005,5-devens street,2005,5613.3,7542.8,0.7442
5-devens street_summer_2021,5-devens street,2021,5613.3,7542.8,0.7442
5-devon loop_summer_2016,5-devon loop,2016,27796.0,2682.9,10.3604
5-devon place_summer_2023,5-devon place,2023,164.0,1399.8,0.1172
5-dewey avenue_summer_2010,5-dewey avenue,2010,36809.7,11218.0,3.2813
5-dewey avenue_summer_2025,5-dewey avenue,2025,16693.0,11218.0,1.4881
5-dewhurst street_summer_2007,5-dewhurst street,2007,2331.8,2818.3,0.8274
5-dewhurst street_summer_2022,5-dewhurst street,2022,2483.0,2818.3,0.881
5-diana trail_summer_2012,5-diana trail,2012,851.3,,
5-diaz street_summer_2023,5-diaz street,2023,1281.0,1688.8,0.7585
5-dickie avenue_summer_2013,5-dickie avenue,2013,802.7,7745.2,0.1036
5-dickie avenue_summer_2021,5-dickie avenue,2021,5093.9,7745.2,0.6577
5-dickie avenue_summer_2023,5-dickie avenue,2023,80.0,7745.2,0.0103
5-dierauf street_summer_2008,5-dierauf street,2008,2183.3,2734.7,0.7984
5-dierauf street_summer_2020,5-dierauf street,2020,2520.0,2734.7,0.9215
5-dina court_summer_2004,5-dina court,2004,6486.7,2166.0,2.9948
5-disosway place_summer_2022,5-disosway place,2022,1634.0,1616.7,1.0107
5-disosway place_summer_2024,5-disosway place,2024,151.0,1616.7,0.0934
5-ditson street_summer_2019,5-ditson street,2019,1163.5,826.0,1.4086
5-ditson street_summer_2025,5-ditson street,2025,83.0,826.0,0.1005
5-dixon avenue_summer_2004,5-dixon avenue,2004,5243.3,8750.0,0.5992
5-dixon avenue_summer_2013,5-dixon avenue,2013,3313.3,8750.0,0.3787
5-dixon avenue_summer_2019,5-dixon avenue,2019,5243.3,8750.0,0.5992
5-dixon avenue_summer_2022,5-dixon avenue,2022,103.0,8750.0,0.0118
5-doane avenue_summer_2012,5-doane avenue,2012,10534.0,11780.1,0.8942
5-doane avenue_summer_2022,5-doane avenue,2022,11722.7,11780.1,0.9951
5-dobbs place_summer_2016,5-dobbs place,2016,911.0,1043.0,0.8734
5-doe court_summer_2025,5-doe court,2025,740.0,567.6,1.3037
5-dogwood drive_summer_2007,5-dogwood drive,2007,4090.0,4330.7,0.9444
5-dogwood drive_summer_2022,5-dogwood drive,2022,7240.0,4330.7,1.6718
5-dole street_summer_2024,5-dole street,2024,296.0,604.3,0.4898
5-dolson place_summer_2020,5-dolson place,2020,3795.0,1363.3,2.7837
5-domain street_summer_2025,5-domain street,2025,2249.0,2436.8,0.9229
5-donald place_summer_2021,5-donald place,2021,1981.2,2000.5,0.9904
5-dongan avenue_summer_2008,5-dongan avenue,2008,13883.3,2549.0,5.4466
5-dongan avenue_summer_2022,5-dongan avenue,2022,9023.0,2549.0,3.5398
5-dongan hills avenue_summer_2006,5-dongan hills avenue,2006,5257.9,21408.7,0.2456
5-dongan hills avenue_summer_2009,5-dongan hills avenue,2009,3219.9,21408.7,0.1504
5-dongan hills avenue_summer_2021,5-dongan hills avenue,2021,18574.4,21408.7,0.8676
5-dongan hills avenue_summer_2024,5-dongan hills avenue,2024,62040.0,21408.7,2.8979
5-dongan hills avenue_summer_2025,5-dongan hills avenue,2025,174.0,21408.7,0.0081
5-donley avenue_summer_2009,5-donley avenue,2009,7760.7,3581.1,2.1671
5-donley avenue_summer_2019,5-donley avenue,2019,7760.7,3581.1,2.1671
5-donna court_summer_2016,5-donna court,2016,787.8,859.4,0.9167
5-dora street_summer_2021,5-dora street,2021,2383.1,2017.0,1.1815
5-doreen drive_summer_2023,5-doreen drive,2023,123.0,1856.3,0.0663
5-dorothea place_summer_2022,5-dorothea place,2022,190.0,2645.1,0.0718
5-dorothy street_summer_2022,5-dorothy street,2022,2404.0,2601.3,0.9242
5-dorval avenue_summer_2008,5-dorval avenue,2008,11541.1,1342.7,8.5954
5-dorval avenue_summer_2023,5-dorval avenue,2023,2339.0,1342.7,1.742
5-dorval place_summer_2008,5-dorval place,2008,1798.3,1428.9,1.2585
5-dorval place_summer_2023,5-dorval place,2023,1634.2,1428.9,1.1437
5-douglas avenue_summer_2011,5-douglas avenue,2011,3895.3,1846.2,2.1099
5-douglas avenue_summer_2024,5-douglas avenue,2024,1877.0,1846.2,1.0167
5-douglas road_summer_2012,5-douglas road,2012,2036635.4,4507.6,451.8226
5-dover green_summer_2009,5-dover green,2009,140123.4,3002.3,46.672
5-downes avenue_summer_2004,5-downes avenue,2004,504.2,8082.9,0.0624
5-downes avenue_summer_2025,5-downes avenue,2025,6135.0,8082.9,0.759
5-downey place_summer_2022,5-downey place,2022,1648.0,1628.1,1.0122
5-drake avenue_summer_2008,5-drake avenue,2008,8003.0,4548.6,1.7594
5-drake avenue_summer_2022,5-drake avenue,2022,4487.0,4548.6,0.9865
5-draper place_summer_2025,5-draper place,2025,5130.0,5837.7,0.8788
5-dresden place_summer_2007,5-dresden place,2007,1486.7,974.1,1.5262
5-dresden place_summer_2016,5-dresden place,2016,2053.3,974.1,2.1079
5-driggs street_summer_2004,5-driggs street,2004,1884.7,5648.0,0.3337
5-driggs street_summer_2022,5-driggs street,2022,1212.0,5648.0,0.2146
5-driggs street_summer_2023,5-driggs street,2023,8546.0,5648.0,1.5131
5-driprock street_summer_2022,5-driprock street,2022,1499.0,1545.1,0.9702
5-drive m l king jr ep et 13 sb_summer_2022,5-drive m l king jr ep et 13 sb,2022,156.0,924.1,0.1688
5-drumgoole road east_summer_2016,5-drumgoole road east,2016,54435.7,72901.8,0.7467
5-drumgoole road east_summer_2017,5-drumgoole road east,2017,248802.6,72901.8,3.4128
5-drumgoole road west_summer_2017,5-drumgoole road west,2017,194492.0,73505.8,2.6459
5-drury avenue_summer_2004,5-drury avenue,2004,1613.3,2164.6,0.7453
5-drury avenue_summer_2020,5-drury avenue,2020,8535.6,2164.6,3.9433
5-drysdale street_summer_2022,5-drysdale street,2022,2297.0,2687.8,0.8546
5-dubois avenue_summer_2024,5-dubois avenue,2024,12155.0,9246.7,1.3145
5-dudley avenue_summer_2011,5-dudley avenue,2011,14464.0,4051.3,3.5702
5-dudley avenue_summer_2025,5-dudley avenue,2025,8110.0,4051.3,2.0018
5-duer avenue_summer_2022,5-duer avenue,2022,177.0,2052.1,0.0863
5-duer avenue_summer_2023,5-duer avenue,2023,100.0,2052.1,0.0487
5-duer lane_summer_2019,5-duer lane,2019,7829.6,1825.5,4.289
5-dugdale street_summer_2023,5-dugdale street,2023,1719.0,1562.7,1.1
5-dugdale street_summer_2026,5-dugdale street,2026,78.0,1562.7,0.0499
5-dumont avenue_summer_2006,5-dumont avenue,2006,4478.4,1642.3,2.7269
5-dumont avenue_summer_2024,5-dumont avenue,2024,250.0,1642.3,0.1522
5-dunbar street_summer_2025,5-dunbar street,2025,2892.0,2849.5,1.0149
5-duncan road_summer_2007,5-duncan road,2007,21116.3,4778.2,4.4193
5-duncan road_summer_2019,5-duncan road,2019,21116.3,4778.2,4.4193
5-duncan street_summer_2016,5-duncan street,2016,9704.4,4230.8,2.2938
5-duncan street_summer_2025,5-duncan street,2025,6775.0,4230.8,1.6014
5-durant avenue_summer_2010,5-durant avenue,2010,8788.1,19244.7,0.4567
5-durant avenue_summer_2025,5-durant avenue,2025,209.0,19244.7,0.0109
5-durant avenue_summer_2026,5-durant avenue,2026,16998.0,19244.7,0.8833
5-durgess street_summer_2018,5-durgess street,2018,2566.6,2771.7,0.926
5-durgess street_summer_2023,5-durgess street,2023,162.0,2771.7,0.0584
5-dutchess avenue_summer_2016,5-dutchess avenue,2016,7546.7,6866.5,1.0991
5-dutchess avenue_summer_2025,5-dutchess avenue,2025,8968.0,6866.5,1.3061
5-dwarf street_summer_2013,5-dwarf street,2013,1653.3,654.6,2.5257
5-dyson street_summer_2012,5-dyson street,2012,418.0,412.9,1.0124
5-dyson street_summer_2024,5-dyson street,2024,391.0,412.9,0.947
5-eadie place_summer_2009,5-eadie place,2009,12180.0,807.1,15.0911
5-eadie place_summer_2018,5-eadie place,2018,12180.0,807.1,15.0911
5-eagle road_summer_2021,5-eagle road,2021,4169.1,444.5,9.3793
5-eagle road_summer_2023,5-eagle road,2023,148.0,444.5,0.333
5-earley avenue_summer_2021,5-earley avenue,2021,971.1,1025.0,0.9474
5-east augusta avenue_summer_2013,5-east augusta avenue,2013,2613.7,3234.5,0.8081
5-east brandis avenue_summer_2011,5-east brandis avenue,2011,4452.7,5395.6,0.8252
5-east brandis avenue_summer_2023,5-east brandis avenue,2023,4932.0,5395.6,0.9141
5-east broadway_summer_2022,5-east broadway,2022,183.7,5060.0,0.0363
5-east cheshire place_summer_2024,5-east cheshire place,2024,2535.0,3816.6,0.6642
5-east figurea avenue_summer_2006,5-east figurea avenue,2006,6164.2,6757.4,0.9122
5-east figurea avenue_summer_2018,5-east figurea avenue,2018,6164.2,6757.4,0.9122
5-east loop road_summer_2009,5-east loop road,2009,28080.0,295.3,95.0897
5-east macon avenue_summer_2011,5-east macon avenue,2011,4434.0,5569.6,0.7961
5-east macon avenue_summer_2023,5-east macon avenue,2023,5097.0,5569.6,0.9151
5-east raleigh avenue_summer_2007,5-east raleigh avenue,2007,12355.3,4283.5,2.8844
5-east raleigh avenue_summer_2024,5-east raleigh avenue,2024,4443.0,4283.5,1.0372
5-east reading avenue_summer_2012,5-east reading avenue,2012,2141.1,2497.2,0.8574
5-east reading avenue_summer_2023,5-east reading avenue,2023,2491.0,2497.2,0.9975
5-east scranton avenue_summer_2018,5-east scranton avenue,2018,5256.2,3059.6,1.7179
5-east stroud avenue_summer_2013,5-east stroud avenue,2013,2531.2,2986.9,0.8474
5-eastentry road_summer_2009,5-eastentry road,2009,2235.2,1372.8,1.6282
5-eastman street_summer_2014,5-eastman street,2014,2360.8,2109.7,1.119
5-eaton place_summer_2022,5-eaton place,2022,803.0,2276.9,0.3527
5-eaton place_summer_2025,5-eaton place,2025,243.0,2276.9,0.1067
5-ebey lane_summer_2007,5-ebey lane,2007,1106.7,1249.6,0.8856
5-ebey lane_summer_2022,5-ebey lane,2022,1451.0,1249.6,1.1612
5-eddy street_summer_2007,5-eddy street,2007,11830.8,2721.1,4.3478
5-eddy street_summer_2019,5-eddy street,2019,11830.8,2721.1,4.3478
5-eddy street_summer_2024,5-eddy street,2024,152.0,2721.1,0.0559
5-eddy street_summer_2025,5-eddy street,2025,99.0,2721.1,0.0364
5-edgar terrace_summer_2024,5-edgar terrace,2024,2163.0,1797.7,1.2032
5-edgegrove avenue_summer_2018,5-edgegrove avenue,2018,8059.2,33485.7,0.2407
5-edgegrove avenue_summer_2025,5-edgegrove avenue,2025,7419.0,33485.7,0.2216
5-edgewater street_summer_2010,5-edgewater street,2010,22733.6,7452.8,3.0503
5-edgewater street_summer_2025,5-edgewater street,2025,11925.0,7452.8,1.6001
5-edgewood road_summer_2006,5-edgewood road,2006,1323.3,1219.0,1.0856
5-edgewood road_summer_2023,5-edgewood road,2023,1117.0,1219.0,0.9163
5-edinboro road_summer_2019,5-edinboro road,2019,40171.9,7460.3,5.3848
5-edison street_summer_2010,5-edison street,2010,12186.6,12461.3,0.978
5-edison street_summer_2022,5-edison street,2022,12565.0,12461.3,1.0083
5-edith avenue_summer_2024,5-edith avenue,2024,3226.0,3243.4,0.9946
5-edith avenue_summer_2025,5-edith avenue,2025,79.0,3243.4,0.0244
5-edstone drive_summer_2010,5-edstone drive,2010,2225.1,2632.8,0.8451
5-edward curry avenue_summer_2017,5-edward curry avenue,2017,51016.7,16291.9,3.1314
5-edwin street_summer_2014,5-edwin street,2014,1139.1,2731.2,0.4171
5-edwin street_summer_2024,5-edwin street,2024,1563.0,2731.2,0.5723
5-egbert avenue_summer_2011,5-egbert avenue,2011,3453.3,9041.3,0.3819
