normalized_street_name_season,normalized_street_name,roadwork_season,sqyd-days,area,total_area,roadwork_factor
4-haddon street_2024,4-haddon street,2024,5134.0,2567.0,2691.3,0.9538
4-hamilton place_2020,4-hamilton place,2020,2200.8,1100.4,7030.2,0.1565
4-hampton street_2021,4-hampton street,2021,61495.6,16291.1,8985.0,1.8131
4-hancock street_2019,4-hancock street,2019,4965.8,1655.3,4797.5,0.345
4-hand road_2019,4-hand road,2019,14372.2,7186.1,1371.8,5.2384
4-hannibal street_2019,4-hannibal street,2019,9036.2,3001.1,8461.8,0.3547
4-hannibal street_2024,4-hannibal street,2024,13220.0,6610.0,8461.8,0.7812
4-hannibal street_2025,4-hannibal street,2025,200.0,100.0,8461.8,0.0118
4-haring street_2024,4-haring street,2024,8668.0,4334.0,1795.9,2.4133
4-harman street_2020,4-harman street,2020,29482.5,10206.9,12148.3,0.8402
4-harman street_2025,4-harman street,2025,266.0,133.0,12148.3,0.0109
4-harrow street_2016,4-harrow street,2016,38772.9,10780.6,8415.0,1.2811
4-harrow street_2020,4-harrow street,2020,32056.6,10685.6,8415.0,1.2698
4-harrow street_2024,4-harrow street,2024,334.0,167.0,8415.0,0.0198
4-hartman lane_2016,4-hartman lane,2016,3255.3,1627.7,6595.7,0.2468
4-haspel street_2023,4-haspel street,2023,8988.0,4494.0,3971.5,1.1316
4-hawthorn avenue_2016,4-hawthorn avenue,2016,7159.0,2386.4,5880.8,0.4058
4-hawtree creek road_2017,4-hawtree creek road,2017,2471.4,1235.7,13847.4,0.0892
4-hawtree creek road_2021,4-hawtree creek road,2021,80811.2,29760.0,13847.4,2.1491
4-hawtree creek road_2025,4-hawtree creek road,2025,400.0,200.0,13847.4,0.0144
4-hawtree street_2023,4-hawtree street,2023,7588.0,2429.0,8913.6,0.2725
4-hazen street_2018,4-hazen street,2018,167574.5,54425.6,13909.4,3.9129
4-healy avenue_2016,4-healy avenue,2016,3754.5,1877.2,12012.3,0.1563
4-henley road_2016,4-henley road,2016,55040.4,20403.3,18112.2,1.1265
4-hewlett street_2016,4-hewlett street,2016,37523.0,12507.7,12724.4,0.983
4-heyson road_2025,4-heyson road,2025,12402.0,6201.0,4050.4,1.531
4-highland avenue_2017,4-highland avenue,2017,49542.3,14026.3,11762.6,1.1924
4-highland avenue_2018,4-highland avenue,2018,98796.0,33531.3,11762.6,2.8507
4-highland avenue_2025,4-highland avenue,2025,200.0,100.0,11762.6,0.0085
4-hilburn avenue_2025,4-hilburn avenue,2025,12368.0,6184.0,6888.1,0.8978
4-hill court_2016,4-hill court,2016,986.7,493.3,743.7,0.6633
4-hillmeyer avenue_2019,4-hillmeyer avenue,2019,7424.6,2474.9,5549.5,0.446
4-hillside avenue_2016,4-hillside avenue,2016,610666.9,263905.5,294330.6,0.8966
4-hillside avenue_2019,4-hillside avenue,2019,399426.1,168441.4,294330.6,0.5723
4-hillside avenue_2023,4-hillside avenue,2023,1134410.0,243884.0,294330.6,0.8286
4-hillside avenue_2024,4-hillside avenue,2024,152822.0,76411.0,294330.6,0.2596
4-hillside avenue_2025,4-hillside avenue,2025,138260.0,69130.0,294330.6,0.2349
4-himrod street_2025,4-himrod street,2025,266.0,133.0,10341.1,0.0129
4-hobart street_2021,4-hobart street,2021,30335.7,6080.3,10705.9,0.5679
4-holland avenue_2021,4-holland avenue,2021,66968.0,11875.6,4319.8,2.7491
4-hollis avenue_2018,4-hollis avenue,2018,58051.5,26529.7,40515.9,0.6548
4-hollis court boulevard_2016,4-hollis court boulevard,2016,713984.2,209953.3,56081.0,3.7438
4-hollis court boulevard_2020,4-hollis court boulevard,2020,112170.7,32001.7,56081.0,0.5706
4-hollis court boulevard_2023,4-hollis court boulevard,2023,74520.0,37260.0,56081.0,0.6644
4-hollis court boulevard_2024,4-hollis court boulevard,2024,1712.0,856.0,56081.0,0.0153
4-holly avenue_2020,4-holly avenue,2020,5084.4,2542.2,8490.5,0.2994
4-holly avenue_2022,4-holly avenue,2022,680.0,340.0,8490.5,0.04
4-holly avenue_2023,4-holly avenue,2023,392.0,196.0,8490.5,0.0231
4-hollywood avenue_2020,4-hollywood avenue,2020,77733.6,21159.6,7642.4,2.7687
4-hook creek boulevard_2021,4-hook creek boulevard,2021,149295.1,71784.4,48365.9,1.4842
4-hoover avenue_2016,4-hoover avenue,2016,36546.7,10418.1,17274.0,0.6031
4-hoover avenue_2018,4-hoover avenue,2018,89476.8,28297.5,17274.0,1.6382
4-hoover avenue_2022,4-hoover avenue,2022,1956.0,978.0,17274.0,0.0566
4-hoover avenue_2025,4-hoover avenue,2025,200.0,100.0,17274.0,0.0058
4-horace harding expressway_2016,4-horace harding expressway,2016,332082.0,164626.0,,
4-horace harding expressway_2017,4-horace harding expressway,2017,149879.9,65549.9,,
4-horace harding expressway_2018,4-horace harding expressway,2018,360714.8,143342.7,,
4-horace harding expressway_2019,4-horace harding expressway,2019,276375.3,102687.7,,
4-horace harding expressway_2021,4-horace harding expressway,2021,35890.0,11963.4,,
4-horace harding expressway_2022,4-horace harding expressway,2022,198406.5,77527.5,,
4-horace harding expwy_2016,4-horace harding expwy,2016,3573.3,1786.7,,
4-horace harding expwy_2022,4-horace harding expwy,2022,5132.0,2566.0,,
4-horatio parkway_2021,4-horatio parkway,2021,38098.6,19049.3,11747.7,1.6215
4-horatio parkway_2024,4-horatio parkway,2024,5628.0,2814.0,11747.7,0.2395
4-hull avenue_2022,4-hull avenue,2022,9272.0,4636.0,4705.8,0.9852
4-huron street_2019,4-huron street,2019,7140.2,2380.1,4437.5,0.5364
4-huxley street_2023,4-huxley street,2023,26080.0,13040.0,14776.2,0.8825
4-i 678_2016,4-i 678,2016,360943.6,125440.1,,
4-i 678_2017,4-i 678,2017,195462.3,78044.1,,
4-i 678_2018,4-i 678,2018,64310.1,30913.4,,
4-indiana avenue_2021,4-indiana avenue,2021,3286.7,1643.3,1616.9,1.0163
4-ingram street_2020,4-ingram street,2020,13422.5,4474.2,11233.3,0.3983
4-ingram street_2024,4-ingram street,2024,344.0,172.0,11233.3,0.0153
4-inwood street_2018,4-inwood street,2018,16871.7,6530.1,35717.8,0.1828
4-inwood street_2019,4-inwood street,2019,22457.0,6729.6,35717.8,0.1884
4-inwood street_2020,4-inwood street,2020,28619.6,12243.6,35717.8,0.3428
4-inwood street_2024,4-inwood street,2024,512.0,256.0,35717.8,0.0072
4-iowa road_2022,4-iowa road,2022,450.0,225.0,1376.9,0.1634
4-ithaca street_2021,4-ithaca street,2021,36676.6,14146.7,7204.2,1.9637
4-ives court_2016,4-ives court,2016,1446.7,723.3,481.9,1.5009
4-jackson avenue_2024,4-jackson avenue,2024,40760.0,20380.0,30694.3,0.664
4-jackson mill road_2018,4-jackson mill road,2018,3413.3,1706.7,5255.8,0.3247
4-jackson mill road_2021,4-jackson mill road,2021,2460.0,1230.0,5255.8,0.234
4-jacob riis park driveway_2018,4-jacob riis park driveway,2018,66853.3,26933.3,22749.3,1.1839
4-jacob riis park driveway_2024,4-jacob riis park driveway,2024,83682.0,41841.0,22749.3,1.8392
4-jamaica avenue_2016,4-jamaica avenue,2016,2300978.6,304599.0,235306.0,1.2945
4-jamaica avenue_2018,4-jamaica avenue,2018,23150.4,11575.2,235306.0,0.0492
4-jamaica avenue_2022,4-jamaica avenue,2022,53452.0,26726.0,235306.0,0.1136
4-jamaica avenue_2023,4-jamaica avenue,2023,117390.0,53994.0,235306.0,0.2295
4-jamaica avenue_2024,4-jamaica avenue,2024,196946.0,98473.0,235306.0,0.4185
4-james court_2025,4-james court,2025,972.0,486.0,701.5,0.6928
4-jarvis avenue_2019,4-jarvis avenue,2019,8895.5,3555.2,4688.5,0.7583
4-jasmine avenue_2017,4-jasmine avenue,2017,15081.2,4277.5,3781.1,1.1313
4-java place_2023,4-java place,2023,4400.0,2200.0,520.6,4.2259
4-jay avenue_2022,4-jay avenue,2022,12434.0,6217.0,5028.3,1.2364
4-jefferson avenue_2018,4-jefferson avenue,2018,33275.0,6655.0,3004.2,2.2152
4-jewel avenue_2022,4-jewel avenue,2022,2334.0,1167.0,77192.4,0.0151
4-jewel avenue_2023,4-jewel avenue,2023,66226.0,33113.0,77192.4,0.429
4-jordan avenue_2024,4-jordan avenue,2024,13534.0,6767.0,7022.4,0.9636
4-jordan avenue_2025,4-jordan avenue,2025,200.0,100.0,7022.4,0.0142
4-jordan street_2019,4-jordan street,2019,17560.8,3512.2,8282.3,0.4241
4-jordan street_2022,4-jordan street,2022,17429.8,8714.9,8282.3,1.0522
4-judge street_2016,4-judge street,2016,5848.0,2924.0,7579.2,0.3858
4-judge street_2021,4-judge street,2021,26965.8,12651.8,7579.2,1.6693
4-junction boulevard_2019,4-junction boulevard,2019,48413.9,22355.0,52454.9,0.4262
4-junction boulevard_2022,4-junction boulevard,2022,67378.0,26621.0,52454.9,0.5075
4-juniper avenue_2022,4-juniper avenue,2022,270.0,135.0,2635.6,0.0512
4-juniper boulevard north_2023,4-juniper boulevard north,2023,36472.0,15380.0,15811.2,0.9727
4-juniper valley road_2023,4-juniper valley road,2023,22281.0,10236.0,13634.7,0.7507
4-juno street_2020,4-juno street,2020,27739.4,11720.2,9999.5,1.1721
4-justice avenue_2018,4-justice avenue,2018,1246.7,623.3,8007.0,0.0778
4-justice avenue_2022,4-justice avenue,2022,47610.0,23805.0,8007.0,2.973
4-kalmia avenue_2017,4-kalmia avenue,2017,8178.0,3310.3,5520.7,0.5996
4-kalmia avenue_2022,4-kalmia avenue,2022,300.0,150.0,5520.7,0.0272
4-kearney street_2022,4-kearney street,2022,5652.0,2826.0,2030.5,1.3918
4-keeseville avenue_2024,4-keeseville avenue,2024,10200.0,5100.0,5141.8,0.9919
4-keeseville avenue_2025,4-keeseville avenue,2025,200.0,100.0,5141.8,0.0194
4-kenilworth drive_2024,4-kenilworth drive,2024,4034.0,2017.0,2719.7,0.7416
4-kenmore road_2018,4-kenmore road,2018,16085.3,8042.7,1900.5,4.2319
4-kent street_2024,4-kent street,2024,22786.0,11393.0,9404.4,1.2115
4-kessel street_2020,4-kessel street,2020,80029.0,27028.8,13496.0,2.0027
4-kessel street_2022,4-kessel street,2022,230.0,115.0,13496.0,0.0085
4-ketcham street_2021,4-ketcham street,2021,15032.0,6743.9,4090.4,1.6487
4-kew gardens road_2016,4-kew gardens road,2016,162502.2,81251.1,24304.6,3.343
4-kew gardens road_2017,4-kew gardens road,2017,27936.1,12065.7,24304.6,0.4964
4-kew gardens road_2025,4-kew gardens road,2025,19464.0,9732.0,24304.6,0.4004
4-kildare road_2024,4-kildare road,2024,19198.0,9599.0,6342.0,1.5136
4-killarney street_2019,4-killarney street,2019,4290.8,2145.4,2246.8,0.9549
4-kingsbury avenue_2019,4-kingsbury avenue,2019,20123.3,8020.0,12565.7,0.6382
4-kingsbury avenue_2023,4-kingsbury avenue,2023,55588.0,17437.0,12565.7,1.3877
4-kingston place_2017,4-kingston place,2017,76775.9,27348.7,5192.8,5.2667
4-kissena boulevard_2016,4-kissena boulevard,2016,201903.6,56913.8,72178.6,0.7885
4-kissena boulevard_2017,4-kissena boulevard,2017,133371.1,66685.6,72178.6,0.9239
4-kissena boulevard_2022,4-kissena boulevard,2022,157424.0,68900.0,72178.6,0.9546
4-kneeland avenue_2024,4-kneeland avenue,2024,12980.0,6490.0,4296.5,1.5105
4-knollwood avenue_2018,4-knollwood avenue,2018,16397.0,5979.2,1613.7,3.7053
4-lahn street_2025,4-lahn street,2025,4200.0,2100.0,2240.7,0.9372
4-lakewood avenue_2018,4-lakewood avenue,2018,17736.9,8868.4,11425.2,0.7762
4-lakewood avenue_2021,4-lakewood avenue,2021,37559.5,16547.6,11425.2,1.4483
4-lander street_2023,4-lander street,2023,8800.0,4400.0,1248.7,3.5237
4-larue avenue_2019,4-larue avenue,2019,2124.0,1062.0,993.0,1.0695
4-laurel hill boulevard_2016,4-laurel hill boulevard,2016,188247.5,94123.7,50162.5,1.8764
4-laurel hill boulevard_2018,4-laurel hill boulevard,2018,258959.9,64740.0,50162.5,1.2906
4-laurel hill boulevard_2020,4-laurel hill boulevard,2020,194596.4,97298.2,50162.5,1.9397
4-laurelton parkway_2020,4-laurelton parkway,2020,19720.0,7390.0,20132.5,0.3671
4-lawrence street_2020,4-lawrence street,2020,12452.5,5828.8,5578.4,1.0449
4-lax avenue_2018,4-lax avenue,2018,2213.3,1106.7,5663.9,0.1954
4-leeds road_2022,4-leeds road,2022,17778.0,8889.0,5035.2,1.7654
4-lefferts boulevard_2016,4-lefferts boulevard,2016,82505.3,35071.6,104623.6,0.3352
4-lefferts boulevard_2017,4-lefferts boulevard,2017,88297.0,22176.0,104623.6,0.212
4-lefferts boulevard_2018,4-lefferts boulevard,2018,114449.4,27459.0,104623.6,0.2625
4-lefferts boulevard_2021,4-lefferts boulevard,2021,406595.2,91670.3,104623.6,0.8762
4-lefferts boulevard_2025,4-lefferts boulevard,2025,16120.0,8060.0,104623.6,0.077
4-leith place_2019,4-leith place,2019,9839.9,4920.0,3173.1,1.5505
4-leith road_2019,4-leith road,2019,72280.8,23507.0,510.3,46.0651
4-lewis avenue_2019,4-lewis avenue,2019,2182.4,1091.2,3397.9,0.3211
4-lewiston avenue_2019,4-lewiston avenue,2019,10480.0,4306.7,4052.9,1.0626
4-lewiston avenue_2024,4-lewiston avenue,2024,200.0,100.0,4052.9,0.0247
4-liberty avenue_2018,4-liberty avenue,2018,1045455.0,222716.3,161407.5,1.3798
4-liberty avenue_2022,4-liberty avenue,2022,38568.0,19284.0,161407.5,0.1195
4-lie eastbound entrance 69 street_2024,4-lie eastbound entrance 69 street,2024,556.0,278.0,,
4-lie wb entrance van dam street_2024,4-lie wb entrance van dam street,2024,1812.0,906.0,676.5,1.3392
4-lie westbound entrance 254 street_2022,4-lie westbound entrance 254 street,2022,228.0,114.0,,
4-lincoln street_2025,4-lincoln street,2025,4444.0,2222.0,11805.7,0.1882
4-linden boulevard_2016,4-linden boulevard,2016,960.0,480.0,165401.1,0.0029
4-linden boulevard_2017,4-linden boulevard,2017,486319.5,155944.0,165401.1,0.9428
4-linden boulevard_2018,4-linden boulevard,2018,72805.7,29796.2,165401.1,0.1801
4-linden boulevard_2022,4-linden boulevard,2022,14206.0,7103.0,165401.1,0.0429
4-linden boulevard_2025,4-linden boulevard,2025,40202.0,20101.0,165401.1,0.1215
4-linden place_2018,4-linden place,2018,219906.1,73302.0,18287.2,4.0084
4-linden street_2016,4-linden street,2016,5897.0,2948.5,18264.2,0.1614
4-linden street_2017,4-linden street,2017,21976.3,9875.9,18264.2,0.5407
4-linden street_2021,4-linden street,2021,15101.1,6680.3,18264.2,0.3658
4-little neck parkway_2018,4-little neck parkway,2018,78968.3,39484.1,111008.6,0.3557
4-little neck parkway_2022,4-little neck parkway,2022,108864.0,54432.0,111008.6,0.4903
4-little neck parkway_2025,4-little neck parkway,2025,160778.0,80389.0,111008.6,0.7242
4-liverpool street_2018,4-liverpool street,2018,12609.6,5457.5,14852.6,0.3674
4-liverpool street_2021,4-liverpool street,2021,9856.5,4085.8,14852.6,0.2751
4-liverpool street_2023,4-liverpool street,2023,9068.0,4534.0,14852.6,0.3053
4-locke avenue_2017,4-locke avenue,2017,6843.7,2281.2,4592.1,0.4968
4-long island expressway_2016,4-long island expressway,2016,66430.6,33215.3,,
4-long island expressway_2017,4-long island expressway,2017,117986.8,46176.7,,
4-long island expressway_2018,4-long island expressway,2018,212671.4,82836.6,,
4-long island expressway_2019,4-long island expressway,2019,75065.6,37532.8,,
4-long island expressway_2021,4-long island expressway,2021,8280.0,2760.0,,
4-long island expressway_2022,4-long island expressway,2022,120813.0,60406.5,,
4-long island expressway_2024,4-long island expressway,2024,65492.0,32746.0,,
4-long island railroad_2023,4-long island railroad,2023,202.0,101.0,,
4-long street_2019,4-long street,2019,19341.4,7980.8,8463.9,0.9429
4-loubet street_2022,4-loubet street,2022,234.0,117.0,10666.6,0.011
4-lucas street_2023,4-lucas street,2023,200.0,100.0,7934.2,0.0126
4-luther road_2017,4-luther road,2017,1744.8,872.4,826.7,1.0553
4-lux road_2018,4-lux road,2018,1526.3,763.1,1026.8,0.7432
4-lyman street_2020,4-lyman street,2020,19344.1,9019.5,1506.7,5.9863
4-macnish street_2021,4-macnish street,2021,3180.0,1590.0,1539.9,1.0325
4-madison street_2024,4-madison street,2024,47060.0,23530.0,22109.1,1.0643
4-main avenue_2018,4-main avenue,2018,12671.0,6335.5,2613.8,2.4239
4-main street_2016,4-main street,2016,640747.1,170789.9,113409.6,1.506
4-main street_2017,4-main street,2017,38335.5,19167.8,113409.6,0.169
4-main street_2021,4-main street,2021,151479.0,75739.5,113409.6,0.6678
4-main street_2022,4-main street,2022,129562.4,64781.2,113409.6,0.5712
4-main street_2024,4-main street,2024,173144.0,75674.0,113409.6,0.6673
4-mangin avenue_2019,4-mangin avenue,2019,35126.7,9909.8,9360.9,1.0586
4-mangin avenue_2025,4-mangin avenue,2025,300.0,150.0,9360.9,0.016
4-manilla street_2024,4-manilla street,2024,7066.0,3533.0,742.9,4.7557
4-manor road_2020,4-manor road,2020,35868.7,12225.8,11483.0,1.0647
4-manse street_2021,4-manse street,2021,12152.6,6076.3,9299.6,0.6534
4-manse street_2022,4-manse street,2022,266.0,133.0,9299.6,0.0143
4-manton street_2017,4-manton street,2017,172017.6,40698.6,5279.9,7.7082
4-manton street_2019,4-manton street,2019,2633.7,1316.9,5279.9,0.2494
4-marathon parkway_2016,4-marathon parkway,2016,261875.4,117850.8,37123.4,3.1746
4-marinette street_2018,4-marinette street,2018,16162.0,7082.2,3755.9,1.8856
4-marsden street_2023,4-marsden street,2023,7170.0,3585.0,9601.1,0.3734
4-martense avenue_2025,4-martense avenue,2025,14006.0,7003.0,5567.6,1.2578
4-maspeth avenue_2018,4-maspeth avenue,2018,18782.5,9391.2,17270.0,0.5438
4-maspeth avenue_2022,4-maspeth avenue,2022,46028.0,23014.0,17270.0,1.3326
4-maurice avenue_2017,4-maurice avenue,2017,158682.5,79341.3,39777.8,1.9946
4-maurice avenue_2018,4-maurice avenue,2018,305712.0,98713.4,39777.8,2.4816
4-maurice avenue_2022,4-maurice avenue,2022,20158.0,10079.0,39777.8,0.2534
4-mayda road_2021,4-mayda road,2021,36053.3,12846.6,5388.8,2.3839
4-mayfair road_2020,4-mayfair road,2020,2766.7,1383.3,1374.0,1.0068
4-mayfield road_2017,4-mayfield road,2017,14712.7,4679.3,4657.5,1.0047
4-mayville street_2024,4-mayville street,2024,13022.0,6511.0,7740.8,0.8411
4-mcintosh street_2022,4-mcintosh street,2022,8282.0,4141.0,4543.4,0.9114
4-meehan avenue_2017,4-meehan avenue,2017,4100.4,2050.2,7287.6,0.2813
4-melbourne avenue_2020,4-melbourne avenue,2020,130590.1,65295.1,13850.9,4.7141
4-melvina place_2022,4-melvina place,2022,2336.0,1168.0,1206.0,0.9685
4-memphis avenue_2021,4-memphis avenue,2021,32017.3,11357.5,12109.6,0.9379
4-memphis avenue_2024,4-memphis avenue,2024,6100.0,3050.0,12109.6,0.2519
4-menahan street_2016,4-menahan street,2016,97613.6,27024.7,13023.4,2.0751
4-merrick boulevard_2018,4-merrick boulevard,2018,111263.2,18708.8,145386.8,0.1287
4-merrick boulevard_2019,4-merrick boulevard,2019,569892.7,116763.4,145386.8,0.8031
4-merrick boulevard_2020,4-merrick boulevard,2020,373407.7,132335.8,145386.8,0.9102
4-merrill street_2023,4-merrill street,2023,11220.0,5610.0,6246.3,0.8981
4-metropolitan avenue_2016,4-metropolitan avenue,2016,690754.6,197530.7,126573.6,1.5606
4-metropolitan avenue_2018,4-metropolitan avenue,2018,68724.7,34362.4,126573.6,0.2715
4-metropolitan avenue_2019,4-metropolitan avenue,2019,565075.6,277337.8,126573.6,2.1911
4-metropolitan avenue_2022,4-metropolitan avenue,2022,28022.0,14011.0,126573.6,0.1107
4-metropolitan avenue_2025,4-metropolitan avenue,2025,180760.0,88556.0,126573.6,0.6996
4-mexico street_2024,4-mexico street,2024,14502.0,7251.0,7506.0,0.966
4-midland parkway_2024,4-midland parkway,2024,69764.0,34882.0,27123.1,1.2861
4-milburn street_2023,4-milburn street,2023,234.0,117.0,4929.4,0.0237
4-milburn street_2025,4-milburn street,2025,3300.0,1650.0,4929.4,0.3347
4-minton street_2024,4-minton street,2024,2476.0,1238.0,1303.9,0.9495
4-mobile road_2017,4-mobile road,2017,7064.4,3532.2,1086.2,3.2519
4-moline street_2020,4-moline street,2020,49353.3,24676.7,1842.0,13.3967
4-montauk street_2022,4-montauk street,2022,7166.0,3583.0,7294.6,0.4912
4-montauk street_2025,4-montauk street,2025,25062.0,12531.0,7294.6,1.7178
4-monterey street_2022,4-monterey street,2022,9556.0,4778.0,3387.4,1.4105
4-morenci lane_2022,4-morenci lane,2022,420.0,210.0,5896.7,0.0356
4-mott avenue_2021,4-mott avenue,2021,108437.3,44197.0,31617.1,1.3979
4-muhlebach court_2020,4-muhlebach court,2020,1553.3,776.7,517.5,1.5009
4-murdock avenue_2019,4-murdock avenue,2019,20222.8,8623.1,62500.0,0.138
4-murdock avenue_2023,4-murdock avenue,2023,20710.0,10355.0,62500.0,0.1657
4-murdock avenue_2024,4-murdock avenue,2024,17366.0,8683.0,62500.0,0.1389
4-murray street_2016,4-murray street,2016,14793.3,6756.9,41549.1,0.1626
4-murray street_2023,4-murray street,2023,560.0,280.0,41549.1,0.0067
4-myrtle avenue_2019,4-myrtle avenue,2019,260526.2,121728.6,76944.9,1.582
4-myrtle avenue_2020,4-myrtle avenue,2020,211328.6,89414.3,76944.9,1.1621
4-myrtle avenue_2022,4-myrtle avenue,2022,9540.0,4770.0,76944.9,0.062
4-myrtle avenue_2023,4-myrtle avenue,2023,72509.0,35357.0,76944.9,0.4595
4-nansen street_2020,4-nansen street,2020,50109.6,15892.0,8882.6,1.7891
4-nashville boulevard_2022,4-nashville boulevard,2022,52493.4,20526.7,29269.4,0.7013
4-nashville boulevard_2023,4-nashville boulevard,2023,25732.0,12866.0,29269.4,0.4396
4-nassau boulevard_2020,4-nassau boulevard,2020,38341.7,13165.0,5973.3,2.204
4-national street_2019,4-national street,2019,59829.5,29914.8,7242.4,4.1305
4-neilson street_2019,4-neilson street,2019,13115.0,5364.3,5450.4,0.9842
4-nellis street_2025,4-nellis street,2025,13726.0,6863.0,4876.2,1.4074
4-neponsit avenue_2018,4-neponsit avenue,2018,25377.7,12137.0,8528.7,1.4231
4-nepton street_2025,4-nepton street,2025,1834.0,917.0,819.8,1.1186
4-new haven avenue_2020,4-new haven avenue,2020,10230.7,5021.9,9453.9,0.5312
